OBJECTID,PERMITNUMBER,PROJECTID,NAME,CONTACT,PERMITGROUP,PERMITSTATUS,StatusDate,EXPDATE,Latitude,Longitude,PDF_LINK
4545,9928-9020,,Taylor Square Housing Development,Thomas Benoit,Construction,Issued,1749826740000,1907452800000,43.624706,-72.973156,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9928-9020.pdf
4546,9929-9020,,Killington Distillery,Thomas Benoit,Construction,Issued,1749826920000,1907452800000,43.668988,-72.807535,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9929-9020.pdf
4547,4460-9020.6,NS06-0084,Ravenwood Subdivision,Thomas Benoit,Construction,Issued,1749826200000,1907452800000,43.148805,-72.887855,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/4460-9020.6.pdf
4548,9930-INDC,,Eversource Q195 Line Rebuild,Thomas Benoit,Construction,Issued,1753356480000,1910995200000,44.35349,-71.85293,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9930-INDC.pdf
4549,9930-INDC,,Eversource Q195 Line Rebuild,Thomas Benoit,Construction,Issued,1753356480000,1910995200000,44.39056,-71.81222,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9930-INDC.pdf
4550,3258-9020.3,RU97-0237,Henry IV Putnam Memorial Hospital,Taylor Flanagan,Construction,Issued,1767171480000,1908144000000,42.871832,-73.208781,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3258-9020.3.pdf
4551,9931-9020,,VYCC Campus,Thomas Benoit,Construction,Issued,1751025000000,1908662400000,44.396151,-72.956605,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9931-9020.pdf
4552,7837-9020.1,,Nelson Boys Dairy Freestall Barn,Thomas Benoit,Construction,Issued,1750063740000,1907712000000,44.836616,-73.174136,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7837-9020.1.pdf
4553,8398-9020.1,,Manhattan Drive Stormwater Outfall Repairs,Thomas Benoit,Construction,Issued,1750248660000,1907884800000,44.489026,-73.223478,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8398-9020.1.pdf
4554,7705-9020,,General Dynamics Ordnance and Tactical Systems,Taylor Flanagan,Construction,Issued,1755009840000,1908144000000,44.47121,-73.08773,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7705-9020.pdf
4555,9932-9020,,Kane Scenic River Farm - Satellite Waste Storage Facility (WSF),Thomas Benoit,Construction,Issued,1750326360000,1907971200000,44.956021,-72.976215,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9932-9020.pdf
4556,8906-9020.2,,"Bennington Water System South End Upgrades, Phase III, Dewey to Weeks Extension",Taylor Flanagan,Construction,Issued,1757505240000,1908144000000,42.87011,-73.200742,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8906-9020.2.pdf
4557,3929-9020.10,BR94-0005,Stowe Mountain Resort,Thomas Benoit,Construction,Issued,1754400720000,1908144000000,44.529574,-72.780296,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3929-9020.10.pdf
4558,9933-9020,,Windsor Substation,Bryce McKim,Construction,Issued,1749729000000,1907366400000,43.489823,-72.40847,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9933-9020.pdf
4559,3234-9050,EJ04-0167,North Avenue Housing Projects,Aaron Ferraro,Operational,Issued,1752061860000,1909699200000,44.50714,-73.248012,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3234-9050.pdf
4560,7343-9050,BR98-0190,Vermont Veterans' Memorial Cemetery Phase 1,Terry Purcell,Operational,Issued,1750762620000,1908403200000,43.9454,-72.5958,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7343-9050.pdf
4561,6369-9050,BR98-0090,Highlander Subdivision,Terry Purcell,Operational,Issued,1750410660000,1908057600000,44.62615,-72.82654,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6369-9050.pdf
4562,3875-9050,EJ95-0367,VT Federal Credit Union Branch Bank/Remy Vallee,Terry Purcell,Operational,Issued,1761735600000,1919376000000,44.830248,-73.078201,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3875-9050.pdf
4563,3909-9050.1,BR96-0366,Granger Road Industrial Park,Ashley Preston,Operational,Issued,1756887480000,1914537600000,44.2093,-72.56734,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3909-9050.1.pdf
4564,3798-9050,NS79-0012.01,Vermed Facility - Rockingham Industrial Park,Terry Purcell,Operational,Issued,1750326780000,1907971200000,43.171532,-72.455222,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3798-9050.pdf
4565,3009-9050.1A,EJ95-0289,Mt. Mansfield Union High School,Michael Sadler,Operational,Issued,1748421900000,1844380800000,44.486188,-72.96205,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3009-9050.1A.pdf
4566,9920-9050,,WGM Associates Subdivision,Aaron Ferraro,Operational,Issued,1753356960000,1910995200000,44.444807,-73.157837,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9920-9050.pdf
4567,8939-9050,,Livingston Subdivision - Milton,Terry Purcell,Operational,Issued,1766419920000,1924041600000,44.642707,-73.118543,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8939-9050.pdf
4568,3216-9050,NS04-0218,Old Mill Pond Condominiums,Terry Purcell,Operational,Issued,1750325940000,1907971200000,43.473649,-72.395418,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3216-9050.pdf
4569,9918-9050,,Porters Point School Expansion,Terry Purcell,Operational,Issued,1750763880000,1908403200000,44.541329,-73.255283,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9918-9050.pdf
4570,9034-9020,,2477 Route 5,Thomas Benoit,Construction,Issued,1754407800000,1908144000000,44.96201,-72.12254,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9034-9020.pdf
4571,3221-9050.T,EJ04-0139,W.G. Russell Supply Corp,Aaron Ferraro,Operational,Issued,1749206160000,1903651200000,44.456072,-73.138227,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3221-9050.T.pdf
4572,3074-9050,EJ04-0152,The Maltex Building,Aaron Ferraro,Operational,Issued,1751451180000,1909094400000,44.467585,-73.215809,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3074-9050.pdf
4573,3870-9050.1,EJ85-0002,Ethan Allen Farms Industrial  Sub - Phase III,Aaron Ferraro,Operational,Issued,1758538860000,1916179200000,44.48181,-73.157621,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3870-9050.1.pdf
4574,6929-9050,BR12-1119,State Psychiatric Hospital,Ashley Preston,Operational,Issued,1753785240000,1911427200000,44.222638,-72.56498,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6929-9050.pdf
4575,7356-9050,SJ95-0138,Greensboro Performing Arts Center and Café,Terry Purcell,Operational,Issued,1750327560000,1907971200000,44.565338,-72.307117,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7356-9050.pdf
4576,3571-9050,EJ96-0490,Rock Ledge Estates,Terry Purcell,Operational,Issued,1750410060000,1908057600000,44.842238,-73.110452,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3571-9050.pdf
4577,3185-9050,SJ99-0079,Price Chopper - ST JOHNSBURY,Terry Purcell,Operational,Issued,1750409520000,1908057600000,44.444587,-72.016487,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3185-9050.pdf
4578,3187-9050,SJ97-0036,Comfort Inn & Suites - ST Johnsbury,Terry Purcell,Operational,Issued,1750409820000,1908057600000,44.402175,-72.022382,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3187-9050.pdf
4579,3983-9050,EJ05-0240,River Road Subdivision,Terry Purcell,Operational,Issued,1750410240000,1908057600000,44.66504,-73.000734,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3983-9050.pdf
4580,5540-9050,EJ01-0071,Harrison Redi-Mix Plant,Terry Purcell,Operational,Issued,1758271620000,1915920000000,44.693876,-73.086265,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/5540-9050.pdf
4581,3028-9050.11,EJ96-0386,Burlington International Airport,Aaron Ferraro,Operational,Issued,1755084360000,1912723200000,44.469369,-73.157717,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3028-9050.11.pdf
4582,3827-9050,SJ03-0189,"Brown Farm Road Subdivision ""The Meadows""",Ashley Preston,Operational,Issued,1751275620000,1908921600000,44.509172,-71.991299,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3827-9050.pdf
4583,3372-9050,EJ04-0079,The Terraces,Aaron Ferraro,Operational,Issued,1756111320000,1913760000000,44.365056,-73.225149,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3372-9050.pdf
4584,3966-9050,EJ05-0155,Nokes Knoll Condominiums,Terry Purcell,Operational,Issued,1754910660000,1912550400000,44.919077,-73.131979,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3966-9050.pdf
4585,3491-9050.2,NS77-0001.24,Jackson Gore Phase II (Okemo),Terry Purcell,Operational,Issued,1756288680000,1913932800000,43.422141,-72.717606,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3491-9050.2.pdf
4586,5652-9050,RU05-0222,Apple Cider Creek,Scott Tobias,Operational,Issued,1763380740000,1921017600000,43.166603,-73.051151,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/5652-9050.pdf
4587,6982-9050,NS13-0089,Black Mountain Estates,Scott Tobias,Operational,Issued,1757406300000,1915056000000,42.881756,-72.565554,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6982-9050.pdf
4588,3421-9050,EJ96-0285,Lake Champlain Waldorf School,Aaron Ferraro,Operational,Issued,1754641140000,1912291200000,44.387267,-73.236449,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3421-9050.pdf
4589,6801-9050,NS12-0019,Halifax Falls Subdivision,Scott Tobias,Operational,Issued,1753785060000,1911427200000,42.759006,-72.773095,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6801-9050.pdf
4590,8394-9050,,Adams Real Properties- Mixed Use Development,Aaron Ferraro,Operational,Issued,1755175980000,1912809600000,44.463083,-73.096902,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8394-9050.pdf
4591,3423-9050,NS89-0012,Brattleboro Memorial Hospital,Terry Purcell,Operational,Issued,1755525840000,1913155200000,42.843735,-72.565258,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3423-9050.pdf
4592,3124-9050,SJ97-0034,"TMC/USA Lot, St. Johnsbury-Lyndon Industrial Park",Ashley Preston,Operational,Issued,1750763280000,1908403200000,44.493744,-72.017437,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3124-9050.pdf
4593,6402-9050,EJ10-0157,"Fletcher Meadows, LLC fka Ryan Subdivision",Brodie Haenke,Operational,Issued,1762160520000,1919808000000,44.727639,-72.954186,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6402-9050.pdf
4594,7172-9050.A,EJ01-0082,Arrowhead Self Storage,Terry Purcell,Operational,Issued,1751528520000,1909180800000,44.597032,-73.167691,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7172-9050.A.pdf
4595,9907-9050,,The Chalet Housing,Scott Tobias,Operational,Issued,1769703900000,1927324800000,42.850759,-72.599561,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9907-9050.pdf
4596,7705-INDC,,General Dynamics Ordnance and Tactical Systems,Thomas Benoit,Construction,Issued,1756828200000,1914451200000,44.48229,-73.09882,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7705-INDC.pdf
4597,9917-9050,,Glaser 107-Unit Planned Unit Development,Aaron Ferraro,Operational,Issued,1761815460000,1919462400000,44.45229,-73.076055,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9917-9050.pdf
4598,3089-9050,EJ96-0642,Clearwater Subdivision,Aaron Ferraro,Operational,Issued,1752751860000,1910390400000,44.4125,-73.219922,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3089-9050.pdf
4599,5985-9050,RU08-0487,68 Blue Ridge Road,Terry Purcell,Operational,Issued,1762503780000,1920153600000,43.709777,-72.945783,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/5985-9050.pdf
4600,3448-9050,NS80-0026,Woodstock Inn & Resort,Scott Tobias,Operational,Issued,1755684000000,1913328000000,43.623159,-72.518876,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3448-9050.pdf
4601,3941-9050.1T,SJ95-0131,Burke Mountain Master Plan Development,Terry Purcell,Operational,Issued,1750936200000,1863734400000,44.587702,-71.916247,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3941-9050.1T.pdf
4602,3941-9050.T,SJ95-0131,Burke Mountain Master Plan Development,Michael Sadler,Operational,Issued,1750936380000,1825545600000,44.580914,-71.901365,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3941-9050.T.pdf
4603,9220-9050.TA,,Laster Single Family Residence and Accessory Structure,Aaron Ferraro,Operational,Issued,1761642780000,1919289600000,44.338351,-73.104371,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9220-9050.TA.pdf
4604,3286-9050,SJ97-0207,CVPS St Johnsbury District Service Center,Ashley Preston,Operational,Issued,1751980020000,1909612800000,44.409977,-72.020611,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3286-9050.pdf
4605,4889-9020,EJ95-0299,Bartlett Bay Wastewater Treatment Plant,Taylor Flanagan,Construction,Issued,1759842720000,1908144000000,44.428246,-73.214697,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/4889-9020.pdf
4606,3285-9050,RU04-0072,CVPS Sunderland District Service Center,Scott Tobias,Operational,Issued,1755523800000,1913155200000,43.052552,-73.129092,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3285-9050.pdf
4607,9937-9050,,"Huntington St Properties, LLC",Brodie Haenke,Operational,Issued,1768405320000,1926028800000,44.808537,-73.101005,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9937-9050.pdf
4608,3729-9050.1,RU99-0224,Monument Plaza,Scott Tobias,Operational,Issued,1755597600000,1913241600000,42.898801,-73.212192,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3729-9050.1.pdf
4609,3871-9050,EJ05-0051,Wingate,Terry Purcell,Operational,Issued,1754910480000,1912550400000,44.474597,-73.01291,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3871-9050.pdf
4610,6483-9050.1,EJ10-0377,Milton Town Library,Brodie Haenke,Operational,Issued,1757668320000,1915315200000,44.617795,-73.125155,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6483-9050.1.pdf
4611,3943-9050,EJ05-0185,Millyard Condominiums,Terry Purcell,Operational,Issued,1762359240000,1919980800000,44.490046,-73.190123,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3943-9050.pdf
4612,3783-9050,EJ04-0412,Village Heights Apartments,Aaron Ferraro,Operational,Issued,1753182780000,1910822400000,44.3319,-73.1078,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3783-9050.pdf
4613,3673-9050,EJ04-0309,John Street Subdivision,Aaron Ferraro,Operational,Issued,1754641620000,1912291200000,44.3686,-73.2222,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3673-9050.pdf
4614,3036-9050,BR96-0062,Copley Woodlands,Ashley Preston,Operational,Issued,1752227760000,1909872000000,44.460183,-72.689843,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3036-9050.pdf
4615,3339-9050,BR04-0189,Union Bank Johnson Branch,Ashley Preston,Operational,Issued,1754640420000,1912291200000,44.636751,-72.682332,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3339-9050.pdf
4616,9224-9050.A,,DMH Recovery Residence,Terry Purcell,Operational,Issued,1755010020000,1912636800000,44.502415,-73.141787,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9224-9050.A.pdf
4617,9914-INDC,,NST Berlin Williams Solar,Bryce McKim,Construction,Issued,1756828440000,1914451200000,44.16189,-72.57044,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9914-INDC.pdf
4618,3704-9020.3,NS92-0011,Twin Farms Resort,Bryce McKim,Construction,Issued,1754400120000,1908144000000,43.724726,-72.587086,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3704-9020.3.pdf
4619,9395-9020.2,,Prospect Mountain Trail Expansion,Thomas Benoit,Construction,Issued,1754400960000,1908144000000,42.875406,-73.0776,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9395-9020.2.pdf
4620,8998-9050,,"Sharon Academy, High School",Scott Tobias,Operational,Issued,1761124980000,1918771200000,43.789461,-72.483217,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/8998-9050.pdf
4621,3341-9050.4,RU04-0316,Pico Village Square,Scott Tobias,Operational,Issued,1759483740000,1917129600000,43.661793,-72.842657,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3341-9050.4.pdf
4622,3116-INDS,RU01-0089,Catamount Commercial Park,Aaron Ferraro,Operational,Issued,1762946760000,1920585600000,44.027778,-73.1725,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3116-INDS.pdf
4623,5485-9050.1T,EJ07-0351,J Hutchins Inc two storage units,Terry Purcell,Operational,Issued,1751451480000,1890950400000,44.43008,-73.01557,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/5485-9050.1T.pdf
4624,5035-9050,EJ95-0352.05,Alling Industrial Park Lot 30,Aaron Ferraro,Operational,Issued,1754563980000,1912204800000,44.45028,-73.12133,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/5035-9050.pdf
4625,6836-9050,BR12–0117,McLane Subdivision,Ashley Preston,Operational,Issued,1760450340000,1918080000000,44.494604,-72.74891,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6836-9050.pdf
4626,9756-9050.A,,23046 Innovative Messina,Scott Tobias,Operational,Issued,1759843680000,1917475200000,42.90104,-72.81932,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9756-9050.A.pdf
4627,9863-9050,,Joyce Property,Ashley Preston,Operational,Issued,1760450640000,1918080000000,44.186039,-72.886649,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9863-9050.pdf
4628,4078-9050,EJ99-0007,Sunderland Industrial Park Lot 10,Terry Purcell,Operational,Issued,1754910840000,1912550400000,44.5177,-73.1813,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/4078-9050.pdf
4629,6205-9050,NS09-0273,Westminister M16 Zero Range,Terry Purcell,Operational,Issued,1756212300000,1913846400000,43.0853,-72.4512,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6205-9050.pdf
4630,7214-9050.1,SJ04–0020,Buck Fill Site,Scott Tobias,Operational,Issued,1767708240000,1925337600000,44.919183,-72.286841,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7214-9050.1.pdf
4631,9939-9050,,40 Kimball Ave Development,Aaron Ferraro,Operational,Issued,1753696860000,1911340800000,44.459262,-73.152096,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9939-9050.pdf
4632,7045-9020.1,EJ13-0205,Concrete Manure Storage at Main Farmstead,Thomas Benoit,Construction,Issued,1754400540000,1908144000000,44.424986,-73.020661,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7045-9020.1.pdf
4633,7444-9050,NS10-0328,Harriman Station 8 Switchyard Upgrade and Expansion,Scott Tobias,Operational,Issued,1761211500000,1918857600000,42.758017,-72.930095,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/7444-9050.pdf
4634,9940-9050,,"VT Plank Flooring, LLC",Scott Tobias,Operational,Issued,1766421480000,1924041600000,42.880591,-72.556856,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9940-9050.pdf
4635,3738-9050,EJ96-0348.01,Fraternal Order of the Eagles-Arrowhead Aerie 4218,Terry Purcell,Operational,Issued,1754910300000,1912550400000,44.619433,-73.122146,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3738-9050.pdf
4636,4115-9050.1T,EJ95-0390.13,"Tafts Corner Park Lots 5, 7 and 9",Aaron Ferraro,Operational,Issued,1751978820000,1846972800000,44.44983,-73.11674,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/4115-9050.1T.pdf
4637,3954-9050,EJ98-0211.03,Lot 3 - Brentwood Park,Terry Purcell,Operational,Issued,1755009480000,1912636800000,44.593091,-73.168233,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3954-9050.pdf
4638,3327-9020.3,EJ96-0151,CSWD Spcl. Waste Facility And Burlington Transfer Station,Bryce McKim,Construction,Issued,1756111140000,1908144000000,44.479028,-73.079167,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3327-9020.3.pdf
4639,9941-9020,,24158 Bryn,Bryce McKim,Construction,Issued,1754910060000,1908144000000,42.88429,-72.9702,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9941-9020.pdf
4640,6362-9050,EJ95-0375.03,Med Associates-Georgia Industrial Park,Terry Purcell,Operational,Issued,1754911020000,1912550400000,44.697633,-73.098443,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/6362-9050.pdf
4641,4862-9050,EJ07-0010,60 Ethan Allen Drive,Aaron Ferraro,Operational,Issued,1755524520000,1913155200000,44.484021,-73.160415,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/4862-9050.pdf
4642,9095-9050,,Briarwood Estates,Aaron Ferraro,Operational,Issued,1755526200000,1913155200000,44.452204,-73.164753,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/9095-9050.pdf
4643,3228-9050,NS04-0010,Dothan Brook School,Terry Purcell,Operational,Issued,1755525480000,1913155200000,43.687612,-72.321582,https://anrweb.vt.gov/PubDocs/DEC/Stormwater/Permits/3228-9050.pdf
